ID,SID,Gender,Vowel,Condition,Rating
5,m5,male,a,harmonic,74
5,m5,male,a,reference,70
5,m5,male,a,anchor,24
5,f4,female,o,synthesized,68
5,f4,female,o,estimated,59
5,f4,female,o,harmonic,47
5,f4,female,o,anchor,27
5,f4,female,o,reference,80
5,f8,female,i,synthesized,66
5,f8,female,i,estimated,74
5,f8,female,i,reference,82
5,f8,female,i,anchor,25
5,f8,female,i,harmonic,89
5,m8,male,i,synthesized,57
5,m8,male,i,reference,69
5,m8,male,i,harmonic,45
5,m8,male,i,anchor,24
5,m8,male,i,estimated,53
5,f4,female,i,estimated,57
5,f4,female,i,reference,74
5,f4,female,i,anchor,25
5,f4,female,i,synthesized,64
5,f4,female,i,harmonic,85
5,m2,male,o,harmonic,80
5,m2,male,o,reference,69
5,m2,male,o,estimated,32
5,m2,male,o,anchor,60
5,m2,male,o,synthesized,19
5,f5,female,o,estimated,79
5,f5,female,o,synthesized,82
5,f5,female,o,harmonic,67
5,f5,female,o,reference,59
5,f5,female,o,anchor,27
5,f1,female,a,estimated,51
5,f1,female,a,reference,69
5,f1,female,a,anchor,23
5,f1,female,a,synthesized,38
5,f1,female,a,harmonic,79
5,f1,female,o,harmonic,65
5,f1,female,o,anchor,41
5,f1,female,o,synthesized,53
5,f1,female,o,reference,86
5,f1,female,o,estimated,64
6,m8,male,o,harmonic,59
6,m8,male,o,estimated,51
6,m8,male,o,synthesized,41
6,m8,male,o,anchor,58
6,m8,male,o,reference,58
6,m5,male,i,anchor,46
6,m5,male,i,synthesized,12
6,m5,male,i,reference,59
6,m5,male,i,estimated,21
6,m5,male,i,harmonic,54
6,m4,male,o,reference,68
6,m4,male,o,anchor,48
6,m4,male,o,harmonic,72
6,m4,male,o,estimated,10
6,m4,male,o,synthesized,9
6,m5,male,o,synthesized,39
6,m5,male,o,harmonic,46
6,m5,male,o,reference,66
6,m5,male,o,estimated,26
6,m5,male,o,anchor,36
6,m1,male,a,harmonic,86
6,m1,male,a,synthesized,30
6,m1,male,a,anchor,70
6,m1,male,a,estimated,29
6,m1,male,a,reference,89
6,m5,male,a,anchor,51
6,m5,male,a,reference,82
6,m5,male,a,harmonic,68
6,m5,male,a,estimated,22
6,m5,male,a,synthesized,14
6,m2,male,a,reference,88
6,m2,male,a,harmonic,73
6,m2,male,a,anchor,52
6,m2,male,a,synthesized,26
6,m2,male,a,estimated,35
6,f4,female,o,anchor,60
6,f4,female,o,harmonic,32
6,f4,female,o,estimated,40
6,f4,female,o,synthesized,42
6,f4,female,o,reference,68
6,f8,female,a,estimated,42
6,f8,female,a,reference,50
6,f8,female,a,harmonic,32
6,f8,female,a,anchor,53
6,f8,female,a,synthesized,20
6,f8,female,i,estimated,50
6,f8,female,i,harmonic,29
6,f8,female,i,synthesized,22
6,f8,female,i,reference,24
6,f8,female,i,anchor,62
6,f4,female,i,harmonic,74
6,f4,female,i,anchor,52
6,f4,female,i,estimated,48
6,f4,female,i,synthesized,25
6,f4,female,i,reference,70
6,f5,female,i,synthesized,47
6,f5,female,i,reference,34
6,f5,female,i,estimated,34
6,f5,female,i,harmonic,32
6,f5,female,i,anchor,47
6,m2,male,i,synthesized,36
6,m2,male,i,harmonic,68
6,m2,male,i,estimated,55
6,m2,male,i,reference,71
6,m2,male,i,anchor,46
6,f6,female,a,harmonic,82
6,f6,female,a,synthesized,44
6,f6,female,a,anchor,58
6,f6,female,a,reference,70
6,f6,female,a,estimated,30
6,m4,male,a,reference,80
6,m4,male,a,estimated,51
6,m4,male,a,harmonic,80
6,m4,male,a,anchor,66
6,m4,male,a,synthesized,24
6,m2,male,o,reference,66
6,m2,male,o,estimated,22
6,m2,male,o,synthesized,23
6,m2,male,o,harmonic,80
6,m2,male,o,anchor,75
6,f6,female,i,synthesized,62
6,f6,female,i,anchor,42
6,f6,female,i,harmonic,66
6,f6,female,i,reference,80
6,f6,female,i,estimated,63
6,f8,female,o,estimated,43
6,f8,female,o,anchor,58
6,f8,female,o,synthesized,40
6,f8,female,o,reference,71
6,f8,female,o,harmonic,78
6,m1,male,i,synthesized,41
6,m1,male,i,reference,63
6,m1,male,i,anchor,54
6,m1,male,i,estimated,39
6,m1,male,i,harmonic,69
6,f6,female,o,harmonic,54
6,f6,female,o,estimated,60
6,f6,female,o,anchor,47
6,f6,female,o,reference,38
6,f6,female,o,synthesized,34
6,m8,male,a,harmonic,85
6,m8,male,a,reference,68
6,m8,male,a,anchor,60
6,m8,male,a,estimated,46
6,m8,male,a,synthesized,38
6,f5,female,o,estimated,40
6,f5,female,o,harmonic,51
6,f5,female,o,reference,44
6,f5,female,o,synthesized,69
6,f5,female,o,anchor,57
6,f5,female,a,estimated,62
6,f5,female,a,anchor,47
6,f5,female,a,harmonic,26
6,f5,female,a,reference,46
6,f5,female,a,synthesized,36
6,f1,female,o,estimated,46
6,f1,female,o,reference,88
